kernel     deg  coef0     log2(g)        log2(C)        measure_1=val ... measure_n=val
RBF        3    0         -6             8              ACCURACY=0.564644             PRECISION=0.370536            F1=0.401451                   CLASSERROR=0.435356           
RBF        3    0         -4.6           8.4            ACCURACY=0.663149             PRECISION=0.493548            F1=0.444122                   CLASSERROR=0.336851           
RBF        3    0         -4.6           8.6            ACCURACY=0.662269             PRECISION=0.491857            F1=0.440233                   CLASSERROR=0.337731           
RBF        3    0         -4.6           8.8            ACCURACY=0.659631             PRECISION=0.486928            F1=0.435037                   CLASSERROR=0.340369           
RBF        3    0         -4.6           9              ACCURACY=0.660510             PRECISION=0.488525            F1=0.435673                   CLASSERROR=0.339490           
RBF        3    0         -4.6           9.2            ACCURACY=0.658751             PRECISION=0.485149            F1=0.431085                   CLASSERROR=0.341249           
RBF        3    0         -4.6           9.4            ACCURACY=0.664028             PRECISION=0.495050            F1=0.439883                   CLASSERROR=0.335972           
RBF        3    0         -4.6           9.6            ACCURACY=0.664908             PRECISION=0.496622            F1=0.435556                   CLASSERROR=0.335092           
RBF        3    0         -4.6           9.8            ACCURACY=0.664908             PRECISION=0.496599            F1=0.433878                   CLASSERROR=0.335092           
RBF        3    0         -4.6           10             ACCURACY=0.664028             PRECISION=0.494915            F1=0.433234                   CLASSERROR=0.335972           
RBF        3    0         -4.4           8              ACCURACY=0.663149             PRECISION=0.493506            F1=0.442504                   CLASSERROR=0.336851           
RBF        3    0         -4.4           8.2            ACCURACY=0.663149             PRECISION=0.493548            F1=0.444122                   CLASSERROR=0.336851           
RBF        3    0         -4.4           8.4            ACCURACY=0.659631             PRECISION=0.486928            F1=0.435037                   CLASSERROR=0.340369           
RBF        3    0         -4.4           8.6            ACCURACY=0.662269             PRECISION=0.491749            F1=0.436950                   CLASSERROR=0.337731           
RBF        3    0         -4.4           8.8            ACCURACY=0.659631             PRECISION=0.486755            F1=0.431718                   CLASSERROR=0.340369           
RBF        3    0         -4.4           9              ACCURACY=0.665787             PRECISION=0.498328            F1=0.439528                   CLASSERROR=0.334213           
RBF        3    0         -4.4           9.2            ACCURACY=0.665787             PRECISION=0.498305            F1=0.436202                   CLASSERROR=0.334213           
RBF        3    0         -4.4           9.4            ACCURACY=0.664908             PRECISION=0.496599            F1=0.433878                   CLASSERROR=0.335092           
RBF        3    0         -4.4           9.6            ACCURACY=0.663149             PRECISION=0.493243            F1=0.432593                   CLASSERROR=0.336851           
RBF        3    0         -4.4           9.8            ACCURACY=0.664908             PRECISION=0.496599            F1=0.433878                   CLASSERROR=0.335092           
RBF        3    0         -4.4           10             ACCURACY=0.669305             PRECISION=0.505190            F1=0.437126                   CLASSERROR=0.330695           
RBF        3    0         -4.2           8              ACCURACY=0.661390             PRECISION=0.490196            F1=0.437956                   CLASSERROR=0.338610           
RBF        3    0         -4.2           8.2            ACCURACY=0.660510             PRECISION=0.488449            F1=0.434018                   CLASSERROR=0.339490           
RBF        3    0         -4.2           8.4            ACCURACY=0.660510             PRECISION=0.488294            F1=0.430678                   CLASSERROR=0.339490           
RBF        3    0         -4.2           8.6            ACCURACY=0.664908             PRECISION=0.496644            F1=0.437223                   CLASSERROR=0.335092           
RBF        3    0         -4.2           8.8            ACCURACY=0.666667             PRECISION=0.500000            F1=0.436850                   CLASSERROR=0.333333           
RBF        3    0         -4.2           9              ACCURACY=0.665787             PRECISION=0.498294            F1=0.434524                   CLASSERROR=0.334213           
RBF        3    0         -4.2           9.2            ACCURACY=0.659631             PRECISION=0.486755            F1=0.431718                   CLASSERROR=0.340369           
RBF        3    0         -4.2           9.4            ACCURACY=0.664028             PRECISION=0.494915            F1=0.433234                   CLASSERROR=0.335972           
RBF        3    0         -4.2           9.6            ACCURACY=0.667546             PRECISION=0.501718            F1=0.435821                   CLASSERROR=0.332454           
RBF        3    0         -4.2           9.8            ACCURACY=0.664908             PRECISION=0.496644            F1=0.437223                   CLASSERROR=0.335092           
RBF        3    0         -4.2           10             ACCURACY=0.671944             PRECISION=0.510417            F1=0.440780                   CLASSERROR=0.328056           
